StudyID,school,female,eth,ell,sped,frpl,time,age,scw_s,coregpa,pn_bf1,pn_bf2,pn_scw,pn_scw2,avg_scw_tr
1448,p2,0,Caucasian,0,0,1,T2,14.833333333333334,5,97.33333333333333,1448,1378,1268,NA,NA
1448,p2,0,Caucasian,0,0,1,T3,15.25,5,94,1448,1113,2390,NA,5
1448,p2,0,Caucasian,0,0,1,T4,15.75,5,94.66666666666667,2496,2307,2137,NA,5
1451,p2,1,AfricanAmerican,0,0,1,T1,13.333333333333334,NA,NA,NA,NA,NA,NA,NA
1451,p2,1,AfricanAmerican,0,0,1,T2,13.916666666666666,3.6,85.75,1034,NA,NA,NA,NA
1451,p2,1,AfricanAmerican,0,0,1,T3,14.333333333333334,3.6,88.33333333333333,2527,NA,NA,NA,5
1451,p2,1,AfricanAmerican,0,0,1,T4,14.833333333333334,3.8,90,2527,NA,NA,NA,5
1453,p2,0,Hispanic,0,0,1,T1,13.833333333333334,NA,NA,NA,NA,NA,NA,NA
1453,p2,0,Hispanic,0,0,1,T2,14.416666666666666,4,82,1336,1335,1247,NA,NA
1453,p2,0,Hispanic,0,0,1,T3,14.833333333333334,4.2,67.33333333333333,2189,2215,1410,NA,NA
1453,p2,0,Hispanic,0,0,1,T4,15.333333333333334,4.2,68,1384,2465,2557,NA,3
2001,p1,1,Asian,1,0,1,T1,14.666666666666666,4.2,80.33333333333333,2267,2227,2309,2227,3.75
2001,p1,1,Asian,1,0,1,T2,15.25,4.6,87,2487,2426,2227,NA,NA
2001,p1,1,Asian,1,0,1,T3,15.666666666666666,4.6,75,1406,NA,2513,NA,4
2001,p1,1,Asian,1,0,1,T4,16.166666666666668,4.4,79.83333333333333,1406,NA,2648,NA,4.333333333333333
2004,p1,0,Asian,1,0,1,T1,14.166666666666666,4.2,90.83333333333333,2327,2362,2393,2349,4.75
2004,p1,0,Asian,1,0,1,T2,14.75,4.2,86.5,2163,2362,2362,NA,NA
2004,p1,0,Asian,1,0,1,T3,15.166666666666666,4.6,81,2027,2473,2141,NA,3.6666666666666665
2004,p1,0,Asian,1,0,1,T4,15.666666666666666,3.6,74.5,2168,1307,2393,NA,4
2005,p1,1,Hispanic,1,0,1,T1,14.166666666666666,4.6,72.5,2088,2424,2257,2094,3.75
2005,p1,1,Hispanic,1,0,1,T2,14.75,4,74.75,2088,2111,2011,NA,NA
2005,p1,1,Hispanic,1,0,1,T3,15.166666666666666,4.6,81,2354,2052,2242,NA,4.5
2005,p1,1,Hispanic,1,0,1,T4,15.666666666666666,NA,81.5,NA,NA,NA,NA,5
2006,p1,0,AfricanAmerican,0,1,1,T1,14.583333333333334,4.2,72.16666666666667,2197,2263,2254,2324,3.5
2006,p1,0,AfricanAmerican,0,1,1,T2,15.166666666666666,4,71.375,2254,2263,2383,NA,NA
2006,p1,0,AfricanAmerican,0,1,1,T3,15.583333333333334,4.2,62,NA,NA,2156,NA,4
2006,p1,0,AfricanAmerican,0,1,1,T4,16.083333333333332,3.8,70.83333333333333,2479,1040,2510,NA,3.6666666666666665
2008,p1,1,Asian,0,0,1,T1,13.25,3.2,90,2046,2406,2046,2379,4
2008,p1,1,Asian,0,0,1,T2,13.833333333333334,3.8,89.75,2029,2046,2227,NA,NA
2008,p1,1,Asian,0,0,1,T3,14.25,3.4,73.66666666666667,2501,2103,1006,NA,3.5
2008,p1,1,Asian,0,0,1,T4,14.75,4.6,79.66666666666667,2498,2103,2327,NA,3.3333333333333335
2009,p1,0,Asian,0,0,1,T1,13.916666666666666,3.8,93.83333333333333,2133,2016,2009,2272,4.5
2009,p1,0,Asian,0,0,1,T2,14.5,2.8,94.33333333333333,2121,2064,2299,NA,NA
2009,p1,0,Asian,0,0,1,T3,14.916666666666666,3.4,82.66666666666667,2313,2216,1191,NA,4
2009,p1,0,Asian,0,0,1,T4,15.416666666666666,3.4,85.66666666666667,2122,2211,1012,NA,4
2013,p1,1,AfricanAmerican,0,0,1,T1,13.5,3.6,66.83333333333333,2418,2099,2295,2236,3
2013,p1,1,AfricanAmerican,0,0,1,T2,14.083333333333334,3.2,69.625,2118,2418,2242,NA,NA
2013,p1,1,AfricanAmerican,0,0,1,T3,14.5,3.6,78.33333333333333,2088,2418,1319,NA,2.5
2013,p1,1,AfricanAmerican,0,0,1,T4,15,3.4,80.83333333333333,2240,2418,1319,NA,3.5
2014,p1,1,Asian,1,0,1,T1,13.5,3.6,94,2117,2150,2080,2307,4.25
2014,p1,1,Asian,1,0,1,T2,14.083333333333334,3.4,94,2150,2117,2332,NA,NA
2014,p1,1,Asian,1,0,1,T3,14.5,4.2,79.33333333333333,2249,1060,1340,NA,4.666666666666667
2014,p1,1,Asian,1,0,1,T4,14.916666666666666,3.8,87.5,2140,2117,2299,NA,4
2017,p1,0,AfricanAmerican,0,0,1,T1,13.416666666666666,3.2,80.5,2374,2060,2374,2017,3
2017,p1,0,AfricanAmerican,0,0,1,T2,14,3.2,81.5,2120,2374,2200,NA,NA
2017,p1,0,AfricanAmerican,0,0,1,T3,14.416666666666666,NA,NA,NA,NA,NA,NA,NA
2017,p1,0,AfricanAmerican,0,0,1,T4,14.833333333333334,NA,NA,NA,NA,NA,NA,NA
2019,p1,0,Asian,0,0,1,T1,13.75,4.8,90.83333333333333,2122,2031,2141,2330,4.75
2019,p1,0,Asian,0,0,1,T2,14.333333333333334,3.8,86.83333333333333,2031,2209,2256,NA,NA
2019,p1,0,Asian,0,0,1,T3,14.75,3.8,82,2209,2101,2039,NA,3
2019,p1,0,Asian,0,0,1,T4,15.166666666666666,5,83,1012,2122,1012,NA,4
2020,p1,0,AfricanAmerican,0,0,1,T1,13.166666666666666,3.2,72.66666666666667,2096,2025,2326,2361,3.25
2020,p1,0,AfricanAmerican,0,0,1,T2,13.75,3.6,76.625,2025,2280,2361,NA,NA
2020,p1,0,AfricanAmerican,0,0,1,T3,14.166666666666666,4,70.33333333333333,2087,2035,2087,NA,2.3333333333333335
2020,p1,0,AfricanAmerican,0,0,1,T4,14.666666666666666,3.8,82.83333333333333,2035,1381,2086,NA,3.3333333333333335
2022,p1,1,AfricanAmerican,0,0,1,T1,13.333333333333334,2.8,85.66666666666667,2468,2053,2053,2468,3.25
2022,p1,1,AfricanAmerican,0,0,1,T2,13.916666666666666,3.4,90.375,2463,2468,2026,NA,NA
2022,p1,1,AfricanAmerican,0,0,1,T3,14.333333333333334,3.8,83.33333333333333,2354,1376,2011,NA,4.5
2022,p1,1,AfricanAmerican,0,0,1,T4,14.833333333333334,3.6,79.83333333333333,2378,2668,1148,NA,4.333333333333333
2025,p1,0,AfricanAmerican,0,0,1,T1,13.75,3.8,90.33333333333333,2017,2120,2287,2025,3.75
2025,p1,0,AfricanAmerican,0,0,1,T2,14.333333333333334,3.8,94.5,2017,2060,2361,NA,NA
2025,p1,0,AfricanAmerican,0,0,1,T3,14.75,NA,NA,NA,NA,NA,NA,NA
2025,p1,0,AfricanAmerican,0,0,1,T4,15.166666666666666,NA,NA,NA,NA,NA,NA,NA
2026,p1,0,Hispanic,0,1,1,T1,14.083333333333334,3.8,66.66666666666667,2115,2125,2009,2379,2
2026,p1,0,Hispanic,0,1,1,T2,14.666666666666666,3,79.83333333333333,2082,2125,2051,NA,NA
2026,p1,0,Hispanic,0,1,1,T3,15.083333333333334,3.2,69,2069,2031,1108,NA,3.3333333333333335
2026,p1,0,Hispanic,0,1,1,T4,15.5,3.6,85.83333333333333,1392,2052,1317,NA,3.6666666666666665
2028,p1,0,Hispanic,1,1,1,T1,14.083333333333334,5,73.33333333333333,2078,2199,NA,NA,3.75
2028,p1,0,Hispanic,1,1,1,T2,14.666666666666666,NA,NA,NA,NA,NA,NA,NA
2028,p1,0,Hispanic,1,1,1,T3,15.083333333333334,NA,NA,NA,NA,NA,NA,NA
2028,p1,0,Hispanic,1,1,1,T4,15.583333333333334,NA,NA,NA,NA,NA,NA,NA
2029,p1,0,AfricanAmerican,1,0,1,T1,13.416666666666666,4.2,93,2138,2168,2379,2152,4.5
2029,p1,0,AfricanAmerican,1,0,1,T2,14,3,93.5,2138,2379,2008,NA,NA
2029,p1,0,AfricanAmerican,1,0,1,T3,14.416666666666666,3.4,90.33333333333333,2140,2328,2204,NA,3.5
2029,p1,0,AfricanAmerican,1,0,1,T4,14.916666666666666,3.2,90.66666666666667,2140,2328,2204,NA,4
2030,p1,0,Asian,1,0,1,T1,13.5,4.2,92,2164,2044,2423,2249,4
2030,p1,0,Asian,1,0,1,T2,14.083333333333334,4,93.25,2101,2164,2423,NA,NA
2030,p1,0,Asian,1,0,1,T3,14.5,4.4,82,1090,2473,2140,NA,3.3333333333333335
2030,p1,0,Asian,1,0,1,T4,14.916666666666666,4,80.33333333333333,2473,2196,2393,NA,3.3333333333333335
2031,p1,0,Asian,1,0,1,T1,14,4.6,92.16666666666667,2014,2122,2141,2031,4.25
2031,p1,0,Asian,1,0,1,T2,14.583333333333334,4,91.33333333333333,2122,2019,2311,NA,NA
2031,p1,0,Asian,1,0,1,T3,15,4,87.66666666666667,1306,1317,1116,NA,4.333333333333333
2031,p1,0,Asian,1,0,1,T4,15.5,3.4,92.66666666666667,1037,1317,1181,NA,5
2032,p1,1,AfricanAmerican,0,0,1,T1,13.666666666666666,4.2,80.33333333333333,2386,2151,2032,2319,4.5
2032,p1,1,AfricanAmerican,0,0,1,T2,14.25,4,88,2378,2198,2318,NA,NA
2032,p1,1,AfricanAmerican,0,0,1,T3,14.666666666666666,3.6,82.66666666666667,2089,2033,1171,NA,4.666666666666667
2032,p1,1,AfricanAmerican,0,0,1,T4,15.166666666666666,3.8,75.5,2089,2033,1152,NA,4.333333333333333
2033,p1,1,AfricanAmerican,0,0,1,T1,13.666666666666666,4.2,90.66666666666667,NA,NA,NA,NA,4.75
2033,p1,1,AfricanAmerican,0,0,1,T2,14.25,4.4,93.83333333333333,2296,2336,NA,NA,NA
2033,p1,1,AfricanAmerican,0,0,1,T3,14.666666666666666,4.4,90.66666666666667,2089,2032,2033,NA,4.666666666666667
2033,p1,1,AfricanAmerican,0,0,1,T4,15.166666666666666,3.8,90,2032,2033,NA,NA,4
2034,p1,1,AfricanAmerican,0,1,1,T1,13.25,3.4,76.33333333333333,2112,2212,2212,2112,3.25
2034,p1,1,AfricanAmerican,0,1,1,T2,13.833333333333334,4,76.75,2112,2411,2136,NA,NA
2034,p1,1,AfricanAmerican,0,1,1,T3,14.25,4.4,67,2112,2380,2280,NA,2.6666666666666665
2034,p1,1,AfricanAmerican,0,1,1,T4,14.666666666666666,3.6,76.83333333333333,2112,1138,1040,NA,1.6666666666666667
2039,p1,1,AfricanAmerican,0,0,1,T1,13.333333333333334,3.6,89.83333333333333,2079,2044,2124,2151,4.5
2039,p1,1,AfricanAmerican,0,0,1,T2,13.916666666666666,3.4,87.5,2079,2044,2032,NA,NA
2039,p1,1,AfricanAmerican,0,0,1,T3,14.333333333333334,3.6,80.33333333333333,2318,2079,2004,NA,3.6666666666666665
2039,p1,1,AfricanAmerican,0,0,1,T4,14.833333333333334,3.4,79.16666666666667,2301,2079,2331,NA,4
2040,p1,1,AfricanAmerican,0,1,1,T1,13.666666666666666,4,77.5,2010,2185,2140,2097,2.5
2040,p1,1,AfricanAmerican,0,1,1,T2,14.25,4.2,74.375,2010,2268,2010,NA,NA
2040,p1,1,AfricanAmerican,0,1,1,T3,14.666666666666666,4.2,81.66666666666667,2099,2352,2238,NA,3.3333333333333335
2040,p1,1,AfricanAmerican,0,1,1,T4,15.166666666666666,NA,55,NA,NA,NA,NA,2.6666666666666665
2041,p1,1,AfricanAmerican,0,0,1,T1,13.166666666666666,3.6,70,2345,2179,2266,2169,3
2041,p1,1,AfricanAmerican,0,0,1,T2,13.833333333333334,2.8,63.5,2380,2061,2021,NA,NA
2041,p1,1,AfricanAmerican,0,0,1,T3,14.166666666666666,NA,NA,NA,NA,NA,NA,NA
2041,p1,1,AfricanAmerican,0,0,1,T4,14.666666666666666,NA,NA,NA,NA,NA,NA,NA
2042,p1,1,Asian,1,0,1,T1,13.916666666666666,3.8,92.83333333333333,2307,2361,2311,2308,4.5
2042,p1,1,Asian,1,0,1,T2,14.5,3.8,93.875,2141,2144,2096,NA,NA
2042,p1,1,Asian,1,0,1,T3,14.916666666666666,3.4,85.66666666666667,1372,2308,2559,NA,4.333333333333333
2042,p1,1,Asian,1,0,1,T4,15.333333333333334,3.4,85.66666666666667,2564,2298,NA,NA,4
2043,p1,0,AfricanAmerican,0,0,1,T1,13.416666666666666,3.4,81.5,2346,2199,2346,2199,3
2043,p1,0,AfricanAmerican,0,0,1,T2,14.083333333333334,3.6,80.875,2346,2199,2475,NA,NA
2043,p1,0,AfricanAmerican,0,0,1,T3,14.416666666666666,3.6,73.33333333333333,2279,2358,1369,NA,1.3333333333333333
2043,p1,0,AfricanAmerican,0,0,1,T4,14.916666666666666,3,73,2363,2279,2227,NA,2.6666666666666665
2045,p1,1,AfricanAmerican,1,0,1,T1,14,3.2,56.333333333333336,2105,2404,2220,2010,3
2045,p1,1,AfricanAmerican,1,0,1,T2,14.583333333333334,2.8,68.25,2434,2295,NA,NA,NA
2045,p1,1,AfricanAmerican,1,0,1,T3,15,2.8,53.333333333333336,2612,2013,2093,NA,2
2045,p1,1,AfricanAmerican,1,0,1,T4,15.416666666666666,3,64.33333333333333,NA,NA,2616,NA,2
2046,p1,1,Asian,1,0,1,T1,13.75,3.8,93.66666666666667,2227,2406,2138,2342,4.5
2046,p1,1,Asian,1,0,1,T2,14.333333333333334,4.2,92.25,2406,2008,2227,NA,NA
2046,p1,1,Asian,1,0,1,T3,14.75,NA,82.33333333333333,NA,NA,NA,NA,4.333333333333333
2046,p1,1,Asian,1,0,1,T4,15.166666666666666,NA,87.5,NA,NA,NA,NA,4.666666666666667
2047,p1,1,Caucasian,0,0,1,T1,13.5,NA,90.5,NA,NA,NA,NA,4.75
2047,p1,1,Caucasian,0,0,1,T2,14.083333333333334,3.4,92,2048,2075,2048,NA,NA
2047,p1,1,Caucasian,0,0,1,T3,14.5,3.8,80.33333333333333,2196,2075,2141,NA,3.3333333333333335
2047,p1,1,Caucasian,0,0,1,T4,15,3.6,78.83333333333333,2196,2075,2379,NA,3
2049,p1,1,AfricanAmerican,0,0,1,T1,13.916666666666666,3.4,82,2149,2359,2204,2334,4.25
2049,p1,1,AfricanAmerican,0,0,1,T2,14.5,3.8,89.25,2359,2149,2204,NA,NA
2049,p1,1,AfricanAmerican,0,0,1,T3,14.916666666666666,4,87,2159,2086,1266,NA,3.6666666666666665
2049,p1,1,AfricanAmerican,0,0,1,T4,15.416666666666666,3.6,86,2159,2086,1047,NA,4.666666666666667
2050,p1,0,AfricanAmerican,0,0,1,T1,13.416666666666666,3.6,65.66666666666667,2319,2171,NA,NA,3
2050,p1,0,AfricanAmerican,0,0,1,T2,14,NA,84,NA,NA,NA,NA,NA
2050,p1,0,AfricanAmerican,0,0,1,T3,14.416666666666666,5,75.33333333333333,2319,2177,2148,NA,4
2050,p1,0,AfricanAmerican,0,0,1,T4,14.916666666666666,NA,83.16666666666667,NA,NA,NA,NA,4
2051,p1,1,Asian,1,0,1,T1,13.5,4.2,91.83333333333333,2309,2272,2322,2309,4.75
2051,p1,1,Asian,1,0,1,T2,14.083333333333334,3.4,93.5,2487,2309,2309,NA,NA
2051,p1,1,Asian,1,0,1,T3,14.5,4.2,84.33333333333333,2168,2309,2051,NA,4.333333333333333
2051,p1,1,Asian,1,0,1,T4,14.916666666666666,4.2,90.66666666666667,2168,1281,2051,NA,4.333333333333333
2052,p1,1,Hispanic,0,0,1,T1,13.333333333333334,4,85.33333333333333,2380,2349,2429,2433,3.5
2052,p1,1,Hispanic,0,0,1,T2,13.916666666666666,3.4,88,2380,2433,2279,NA,NA
2052,p1,1,Hispanic,0,0,1,T3,14.333333333333334,3.8,81.66666666666667,1084,1315,1084,NA,4.5
2052,p1,1,Hispanic,0,0,1,T4,14.833333333333334,3.4,82.5,1392,2207,1376,NA,5
2055,p1,0,AfricanAmerican,0,0,1,T1,13.5,3.4,85,2023,2037,2149,2157,4
2055,p1,0,AfricanAmerican,0,0,1,T2,14.083333333333334,3.2,84,2023,2037,2359,NA,NA
2055,p1,0,AfricanAmerican,0,0,1,T3,14.5,3.4,83.66666666666667,2143,2023,2327,NA,3.3333333333333335
2055,p1,0,AfricanAmerican,0,0,1,T4,15,3.2,83.5,1150,2143,1214,NA,3.3333333333333335
2056,p1,0,AfricanAmerican,0,0,1,T1,13.833333333333334,4,66.5,2157,2024,2024,2087,3
2056,p1,0,AfricanAmerican,0,0,1,T2,14.416666666666666,3,70,2162,2024,2089,NA,NA
2056,p1,0,AfricanAmerican,0,0,1,T3,14.833333333333334,NA,NA,NA,NA,NA,NA,NA
2056,p1,0,AfricanAmerican,0,0,1,T4,15.333333333333334,NA,NA,NA,NA,NA,NA,NA
2057,p1,1,AfricanAmerican,0,0,1,T1,13.583333333333334,NA,79.33333333333333,NA,NA,NA,NA,3.75
2057,p1,1,AfricanAmerican,0,0,1,T2,14.166666666666666,2.6,74.625,2233,2323,2004,NA,NA
2057,p1,1,AfricanAmerican,0,0,1,T3,14.583333333333334,3.6,70.33333333333333,2323,2108,2390,NA,3
2057,p1,1,AfricanAmerican,0,0,1,T4,15,3.8,68,2323,2108,2327,NA,3.3333333333333335
2058,p1,0,AfricanAmerican,0,0,1,T1,13.666666666666666,5,76.5,2253,2060,2231,2265,2.5
2058,p1,0,AfricanAmerican,0,0,1,T2,14.25,4.6,76.5,2265,2374,2381,NA,NA
2058,p1,0,AfricanAmerican,0,0,1,T3,14.666666666666666,4.8,64,2221,2210,2577,NA,2
2058,p1,0,AfricanAmerican,0,0,1,T4,15.166666666666666,4.4,67,2060,2281,1385,NA,2
2059,p1,1,AfricanAmerican,0,0,1,T1,13.416666666666666,4,81.33333333333333,2156,2391,2125,2047,3.75
2059,p1,1,AfricanAmerican,0,0,1,T2,14.083333333333334,3.4,83.5,2377,2186,2029,NA,NA
2059,p1,1,AfricanAmerican,0,0,1,T3,14.416666666666666,3.6,78.66666666666667,2169,1428,1136,NA,4
2059,p1,1,AfricanAmerican,0,0,1,T4,14.916666666666666,4.2,79.16666666666667,1135,2602,1315,NA,4.333333333333333
2060,p1,0,AfricanAmerican,0,0,1,T1,13.583333333333334,3.4,74.16666666666667,2017,2120,2374,2464,1.75
2060,p1,0,AfricanAmerican,0,0,1,T2,14.166666666666666,3,74.5,2025,2464,NA,NA,NA
2060,p1,0,AfricanAmerican,0,0,1,T3,14.583333333333334,3.2,67.66666666666667,2265,2576,1212,NA,2.6666666666666665
2060,p1,0,AfricanAmerican,0,0,1,T4,15.083333333333334,3.8,73,2060,NA,2572,NA,3.6666666666666665
2062,p1,0,Asian,1,0,1,T1,13.083333333333334,4.8,94.16666666666667,2303,2305,2062,2305,5
2062,p1,0,Asian,1,0,1,T2,13.666666666666666,5,95.25,2264,2303,2062,NA,NA
2062,p1,0,Asian,1,0,1,T3,14.083333333333334,5,93.33333333333333,2030,2101,2140,NA,4.333333333333333
2062,p1,0,Asian,1,0,1,T4,14.583333333333334,4.8,90.66666666666667,2264,2101,2366,NA,4.666666666666667
2063,p1,1,AfricanAmerican,0,0,1,T1,14.333333333333334,4.8,90,2364,2408,2243,2092,3.5
2063,p1,1,AfricanAmerican,0,0,1,T2,14.916666666666666,5,91.5,2084,2364,2092,NA,NA
2063,p1,1,AfricanAmerican,0,0,1,T3,15.333333333333334,4.6,71.33333333333333,1422,2113,2063,NA,4
2063,p1,1,AfricanAmerican,0,0,1,T4,15.833333333333334,4,71,2218,1094,1394,NA,2.6666666666666665
2065,p1,0,Hispanic,0,0,1,T1,14.25,3.4,75.16666666666667,2011,2068,2378,2134,3.5
2065,p1,0,Hispanic,0,0,1,T2,14.833333333333334,3.4,73.5,2134,2011,2094,NA,NA
2065,p1,0,Hispanic,0,0,1,T3,15.25,3.8,NA,2015,2437,2065,NA,NA
2065,p1,0,Hispanic,0,0,1,T4,15.666666666666666,NA,NA,NA,NA,NA,NA,NA
2068,p1,1,AfricanAmerican,0,0,1,T1,13.75,4.2,78.33333333333333,2386,2321,2151,2418,3
2068,p1,1,AfricanAmerican,0,0,1,T2,14.333333333333334,3.8,77.5,2435,2065,2109,NA,NA
2068,p1,1,AfricanAmerican,0,0,1,T3,14.75,3.8,76.33333333333333,2228,2280,2228,NA,4
2068,p1,1,AfricanAmerican,0,0,1,T4,15.25,3.6,72.33333333333333,NA,NA,NA,NA,3.3333333333333335
2070,p1,0,AfricanAmerican,1,0,1,T1,13.5,4.2,72,2114,2281,2156,2114,2.5
2070,p1,0,AfricanAmerican,1,0,1,T2,14.083333333333334,3.8,72.375,2114,2426,2316,NA,NA
2070,p1,0,AfricanAmerican,1,0,1,T3,14.5,4.4,70,2439,2019,2170,NA,2
2070,p1,0,AfricanAmerican,1,0,1,T4,15,4.2,80,2439,2625,2245,NA,3
2071,p1,1,AfricanAmerican,0,0,1,T1,13.75,5,87,2367,2367,2071,2302,4.25
2071,p1,1,AfricanAmerican,0,0,1,T2,14.333333333333334,4.8,82.875,2161,2367,2340,NA,NA
2071,p1,1,AfricanAmerican,0,0,1,T3,14.75,4.6,79,1353,2426,1353,NA,3.3333333333333335
2071,p1,1,AfricanAmerican,0,0,1,T4,15.166666666666666,4.8,82.83333333333333,2071,1353,2071,NA,4.333333333333333
2073,p1,0,AfricanAmerican,0,0,1,T1,14,3.2,77.66666666666667,2334,2073,2073,2334,3.75
2073,p1,0,AfricanAmerican,0,0,1,T2,14.583333333333334,3.8,78.5,2147,2334,2149,NA,NA
2073,p1,0,AfricanAmerican,0,0,1,T3,15,3.8,78,2133,2147,1203,NA,3.3333333333333335
2073,p1,0,AfricanAmerican,0,0,1,T4,15.416666666666666,3.6,77,2133,2147,1352,NA,3.5
2074,p1,1,AfricanAmerican,0,0,1,T1,14.75,4.2,NA,2391,2059,2008,2029,3.75
2074,p1,1,AfricanAmerican,0,0,1,T2,15.416666666666666,NA,NA,NA,NA,NA,NA,NA
2074,p1,1,AfricanAmerican,0,0,1,T3,15.75,NA,NA,NA,NA,NA,NA,NA
2074,p1,1,AfricanAmerican,0,0,1,T4,16.25,NA,NA,NA,NA,NA,NA,NA
2075,p1,1,Asian,1,0,1,T1,13.916666666666666,NA,97.33333333333333,NA,NA,NA,NA,4.5
2075,p1,1,Asian,1,0,1,T2,14.5,4.2,97,2047,2048,2299,NA,NA
2075,p1,1,Asian,1,0,1,T3,14.916666666666666,3.8,89.66666666666667,2150,2047,2311,NA,3.3333333333333335
2075,p1,1,Asian,1,0,1,T4,15.333333333333334,4,91.33333333333333,2150,2047,1173,NA,3.6666666666666665
2077,p1,0,AfricanAmerican,0,0,1,T1,13.333333333333334,4,NA,2203,2238,2027,2077,3
2077,p1,0,AfricanAmerican,0,0,1,T2,13.916666666666666,NA,NA,NA,NA,NA,NA,NA
2077,p1,0,AfricanAmerican,0,0,1,T3,14.333333333333334,NA,NA,NA,NA,NA,NA,NA
2077,p1,0,AfricanAmerican,0,0,1,T4,14.833333333333334,NA,NA,NA,NA,NA,NA,NA
2078,p1,0,AfricanAmerican,0,0,1,T1,14,4.2,68.33333333333333,2028,2266,2247,2221,3.5
2078,p1,0,AfricanAmerican,0,0,1,T2,14.583333333333334,3.6,67.375,2190,2261,2266,NA,NA
2078,p1,0,AfricanAmerican,0,0,1,T3,15,3.4,64,2078,2043,2087,NA,2.3333333333333335
2078,p1,0,AfricanAmerican,0,0,1,T4,15.5,3.8,58.333333333333336,2078,2043,1084,NA,2
2079,p1,1,Asian,1,0,1,T1,13.916666666666666,3.4,80.5,2439,2105,2032,2118,4.75
2079,p1,1,Asian,1,0,1,T2,14.5,3.8,79.375,2039,2439,2439,NA,NA
2079,p1,1,Asian,1,0,1,T3,14.916666666666666,3.4,74.33333333333333,1049,2080,1049,NA,3.3333333333333335
2079,p1,1,Asian,1,0,1,T4,15.416666666666666,3.2,72.5,1049,2389,2027,NA,4.333333333333333
2080,p1,1,Asian,1,0,1,T1,13.916666666666666,4.6,97.41666666666667,2128,2296,2296,2256,4.75
2080,p1,1,Asian,1,0,1,T2,14.5,3.2,95.16666666666667,2018,2373,2311,NA,NA
2080,p1,1,Asian,1,0,1,T3,14.916666666666666,3.2,91.66666666666667,2309,2081,2296,NA,4.333333333333333
2080,p1,1,Asian,1,0,1,T4,15.333333333333334,3,82.16666666666667,2309,2081,2296,NA,3.6666666666666665
2081,p1,1,Asian,1,0,1,T1,13.916666666666666,NA,92.16666666666667,NA,NA,NA,NA,4.75
2081,p1,1,Asian,1,0,1,T2,14.5,2.8,90.5,2342,2309,2309,NA,NA
2081,p1,1,Asian,1,0,1,T3,14.916666666666666,2.8,73.66666666666667,2191,2211,2080,NA,4.666666666666667
2081,p1,1,Asian,1,0,1,T4,15.333333333333334,2.6,70,2191,1049,2309,NA,4
2083,p1,1,AfricanAmerican,0,0,1,T1,13.583333333333334,3.8,87,2086,2330,2012,2287,3.25
2083,p1,1,AfricanAmerican,0,0,1,T2,14.166666666666666,4,85.75,2287,2086,2361,NA,NA
2083,p1,1,AfricanAmerican,0,0,1,T3,14.583333333333334,NA,NA,NA,NA,NA,NA,NA
2083,p1,1,AfricanAmerican,0,0,1,T4,15,NA,NA,NA,NA,NA,NA,NA
2085,p1,1,AfricanAmerican,0,0,1,T1,13.75,3.6,84.83333333333333,2353,2268,2198,2236,3.75
2085,p1,1,AfricanAmerican,0,0,1,T2,14.333333333333334,2.8,79.5,2185,2097,2032,NA,NA
2085,p1,1,AfricanAmerican,0,0,1,T3,14.75,NA,NA,NA,NA,NA,NA,2
2085,p1,1,AfricanAmerican,0,0,1,T4,15.166666666666666,NA,NA,NA,NA,NA,NA,NA
2086,p1,1,AfricanAmerican,0,0,1,T1,13.166666666666666,4.2,91.5,2083,2017,2086,2060,4.25
2086,p1,1,AfricanAmerican,0,0,1,T2,13.75,3.4,92.125,2017,2083,2361,NA,NA
2086,p1,1,AfricanAmerican,0,0,1,T3,14.166666666666666,4.6,90.33333333333333,2169,2049,2205,NA,4
2086,p1,1,AfricanAmerican,0,0,1,T4,14.666666666666666,3.6,89.16666666666667,2049,2020,2227,NA,4.333333333333333
2087,p1,0,AfricanAmerican,1,0,1,T1,13.5,4.2,78.66666666666667,2056,2255,2021,2087,4.25
2087,p1,0,AfricanAmerican,1,0,1,T2,14.083333333333334,3.8,75,2255,2312,2159,NA,NA
2087,p1,0,AfricanAmerican,1,0,1,T3,14.5,3.4,73.66666666666667,2158,2020,NA,NA,2.3333333333333335
2087,p1,0,AfricanAmerican,1,0,1,T4,14.916666666666666,NA,NA,NA,NA,NA,NA,NA
2088,p1,1,AfricanAmerican,0,0,1,T1,14.416666666666666,4.4,64.83333333333333,2467,2005,2045,2124,3.75
2088,p1,1,AfricanAmerican,0,0,1,T2,15,3.2,71.25,2434,2005,2294,NA,NA
2088,p1,1,AfricanAmerican,0,0,1,T3,15.416666666666666,4,66.33333333333333,2013,2384,2319,NA,2.5
2088,p1,1,AfricanAmerican,0,0,1,T4,15.916666666666666,4.2,69.83333333333333,2319,2240,2675,NA,3
2090,p1,0,Asian,0,0,1,T1,13.666666666666666,3.2,66.66666666666667,NA,NA,NA,NA,2
2090,p1,0,Asian,0,0,1,T2,14.25,NA,NA,NA,NA,NA,NA,NA
2090,p1,0,Asian,0,0,1,T3,14.666666666666666,NA,NA,NA,NA,NA,NA,NA
2090,p1,0,Asian,0,0,1,T4,15.166666666666666,NA,NA,NA,NA,NA,NA,NA
2091,p1,1,AfricanAmerican,1,0,1,T1,14.166666666666666,3.8,74,2428,2351,2428,2351,3
2091,p1,1,AfricanAmerican,1,0,1,T2,14.75,3.4,80.16666666666667,2428,2351,2484,NA,NA
